row,col,val
CG1-02-57-44,CSP1-3,0
CG1-02-57-44,UBA12157,0
CG1-02-57-44,Acholeplasmataceae,0
CG1-02-57-44,TMED25,0
CG1-02-57-44,UBA11606,0
CG1-02-57-44,DG-74-3,0
CG1-02-57-44,GWC2-36-17,0
CG1-02-57-44,UBA10161,0
CG1-02-57-44,UBA6109,0
CG1-02-57-44,HTCC2089,0
CG1-02-57-44,Flammeovirgaceae,0
CG1-02-57-44,Heliobacteriaceae,0
CG1-02-57-44,32-111,0
CG1-02-57-44,Peptococcaceae,0
CG1-02-57-44,Fen-1058,0
CG1-02-57-44,Marinicellaceae,0
CG1-02-57-44,GWF2-57-35,0
CG1-02-57-44,Caedimonadaceae,0
CG1-02-57-44,Ruminiclostridiaceae_A,0
CG1-02-57-44,UBA3495,0
CG1-02-57-44,GCA-002707645,0
UBA2588,EX4484-135,0
UBA2588,SZUA-401,0
UBA2588,UBA2400,0
UBA2588,UBA1135,0
UBA2588,HRBIN36,0
UBA2588,UBA12481,0
UBA2588,UBA6187,0
UBA2588,UBA6266,0
UBA2588,Methanocullaceae,0
UBA2588,Thiovulaceae,0
UBA2588,CG1-02-57-44,0
UBA2588,UBA2588,1
UBA2588,AqS2,0
UBA2588,Thermodesulfobacteriaceae,0
UBA2588,UBA9615,0
UBA2588,UBA4068,0
UBA2588,UBA7662,0
UBA2588,Angustibacteraceae,0
UBA2588,Savagellaceae,0
UBA2588,UBA2361,0
UBA2588,UBA2798,0
UBA2588,MFWN01,0
UBA2588,Acidithiobacillaceae,0
UBA2588,Peptoniphilaceae,0
UBA2588,Francisellaceae,0
UBA2588,Alicyclobacillaceae,0
UBA2588,GCA-2861595,0
UBA2588,UBA998,0
UBA2588,CPR2,0
UBA2588,CSP1-3,0
UBA2588,UBA12157,0
UBA2588,Acholeplasmataceae,0
UBA2588,TMED25,0
UBA2588,UBA11606,0
UBA2588,DG-74-3,0
UBA2588,GWC2-36-17,0
UBA2588,UBA10161,0
UBA2588,UBA6109,0
UBA2588,HTCC2089,0
UBA2588,Flammeovirgaceae,0
UBA2588,Heliobacteriaceae,0
UBA2588,32-111,0
UBA2588,Peptococcaceae,0
UBA2588,Fen-1058,0
UBA2588,Marinicellaceae,0
UBA2588,GWF2-57-35,0
UBA2588,Caedimonadaceae,0
UBA2588,Ruminiclostridiaceae_A,0
UBA2588,UBA3495,0
UBA2588,GCA-002707645,0
AqS2,EX4484-135,0
AqS2,SZUA-401,0
AqS2,UBA2400,0
AqS2,UBA1135,0
AqS2,HRBIN36,0
AqS2,UBA12481,0
AqS2,UBA6187,0
AqS2,UBA6266,0
AqS2,Methanocullaceae,0
AqS2,Thiovulaceae,0
AqS2,CG1-02-57-44,0
AqS2,UBA2588,0
AqS2,AqS2,1
AqS2,Thermodesulfobacteriaceae,0
AqS2,UBA9615,0
AqS2,UBA4068,0
AqS2,UBA7662,0
AqS2,Angustibacteraceae,0
AqS2,Savagellaceae,0
AqS2,UBA2361,0
AqS2,UBA2798,0
AqS2,MFWN01,0
AqS2,Acidithiobacillaceae,0
AqS2,Peptoniphilaceae,0
AqS2,Francisellaceae,0
AqS2,Alicyclobacillaceae,0
AqS2,GCA-2861595,0
AqS2,UBA998,0
AqS2,CPR2,0
AqS2,CSP1-3,0
AqS2,UBA12157,0
AqS2,Acholeplasmataceae,0
AqS2,TMED25,0
AqS2,UBA11606,0
AqS2,DG-74-3,0
AqS2,GWC2-36-17,0
AqS2,UBA10161,0
AqS2,UBA6109,0
AqS2,HTCC2089,0
AqS2,Flammeovirgaceae,0
AqS2,Heliobacteriaceae,0
AqS2,32-111,0
AqS2,Peptococcaceae,0
AqS2,Fen-1058,0
AqS2,Marinicellaceae,0
AqS2,GWF2-57-35,0
AqS2,Caedimonadaceae,0
AqS2,Ruminiclostridiaceae_A,0
AqS2,UBA3495,0
AqS2,GCA-002707645,0
Thermodesulfobacteriaceae,EX4484-135,0
