row,col,val
Krumholzibacteriota,Verrucomicrobiota,0
Krumholzibacteriota,Goldbacteria,0
Krumholzibacteriota,Edwardsbacteria,0
Krumholzibacteriota,Crenarchaeota,0
Krumholzibacteriota,Deferrisomatota,0
Krumholzibacteriota,FCPU426,0
Krumholzibacteriota,Huberarchaeaota,0
Krumholzibacteriota,Nitrospinota,0
Krumholzibacteriota,OLB16,0
Krumholzibacteriota,Halobacterota,0
Krumholzibacteriota,Firestonebacteria,0
Krumholzibacteriota,EX4484-52,0
Krumholzibacteriota,UBP7_A,0
Krumholzibacteriota,Coprothermobacterota,0
Krumholzibacteriota,Bdellovibrionota,0
Krumholzibacteriota,Methylomirabilota,0
Krumholzibacteriota,Firmicutes_F,0
Krumholzibacteriota,UBA8248,0
Krumholzibacteriota,Cloacimonadota,0
Krumholzibacteriota,UBA6262,0
Krumholzibacteriota,Aenigmarchaeota,0
Krumholzibacteriota,Dependentiae,0
Krumholzibacteriota,Firmicutes_B,0
Krumholzibacteriota,Firmicutes_C,0
Krumholzibacteriota,GCA-001730085,0
Krumholzibacteriota,Chrysiogenetota,0
Krumholzibacteriota,Gemmatimonadota_A,0
Krumholzibacteriota,Elusimicrobiota,0
Krumholzibacteriota,Margulisbacteria,0
Krumholzibacteriota,Caldatribacteriota,0
Krumholzibacteriota,AABM5-125-24,0
Krumholzibacteriota,Eisenbacteria,0
SZUA-182,Fusobacteriota,0
SZUA-182,Aquificota,0
SZUA-182,UBA8481,0
SZUA-182,Spirochaetota,0
SZUA-182,Poribacteria,0
SZUA-182,Firmicutes_E,0
SZUA-182,Deferribacterota,0
SZUA-182,Firmicutes_A,0
SZUA-182,Thermoplasmatota,0
SZUA-182,AB1-6,0
SZUA-182,Tectomicrobia,0
SZUA-182,Thermodesulfobiota,0
SZUA-182,4572-55,0
SZUA-182,Krumholzibacteriota,0
SZUA-182,SZUA-182,1
SZUA-182,SM23-31,0
SZUA-182,sampleType,0
SZUA-182,UBP6,0
SZUA-182,Verrucomicrobiota,0
SZUA-182,Goldbacteria,0
SZUA-182,Edwardsbacteria,0
SZUA-182,Crenarchaeota,0
SZUA-182,Deferrisomatota,0
SZUA-182,FCPU426,0
SZUA-182,Huberarchaeaota,0
SZUA-182,Nitrospinota,0
SZUA-182,OLB16,0
SZUA-182,Halobacterota,0
SZUA-182,Firestonebacteria,0
SZUA-182,EX4484-52,0
